 LODT FnTySig FnContract  LoAA   LoEC  LoLC   LOP  Spec  LOPC2R   LOC0R  File
    0       6       16     4     34    21     2     9      26      66  src/Chap11/FibonacciStEph.rs
    5       7        5     9     46     0     0     1      26      47  src/Chap12/Exercise12_1.rs
    0       1        0     2     12     0     0     0       3      12  src/Chap12/Exercise12_2.rs
   10       5        5    10     61     0     0     1      30      62  src/Chap12/Exercise12_5.rs
   14      26       61    36    226     0    42    55     137     323  src/Chap17/MathSeq.rs
   14      80      210    70    532    53   184    85     374     854  src/Chap18/ArraySeq.rs
   18      43      138    73    798    22   310    50     272   1,180  src/Chap18/ArraySeqMtEph.rs
   16      78      243    40    683    43   136    73     377     935  src/Chap18/ArraySeqMtEphSlice.rs
   14      34      113    67    855    22   288    42     228   1,207  src/Chap18/ArraySeqMtPer.rs
    0       3       12     0      0    32     0    21      15      53  src/Chap18/ArraySeqSpecsAndLemmas.rs
   14      35      118    62    416     4   105    42     229     567  src/Chap18/ArraySeqStEph.rs
   14      34      113    60    408     4   105    44     221     561  src/Chap18/ArraySeqStPer.rs
   14      31      101    54    346     4    82    38     200     470  src/Chap18/LinkedListStEph.rs
   14      30       96    52    338     4    82    38     192     462  src/Chap18/LinkedListStPer.rs
   14      47      155    84    712    37   238    42     300   1,029  src/Chap19/ArraySeqMtEph.rs
   16      80      263    46    695    43   125    73     405     936  src/Chap19/ArraySeqMtEphSlice.rs
    0       3       12     0      0    32     0    21      15      53  src/Chap19/ArraySeqSpecsAndLemmas.rs
   14      44      146    72    407    25   105    44     276     581  src/Chap19/ArraySeqStEph.rs
   14      43      140    70    417    25   111    44     267     597  src/Chap19/ArraySeqStPer.rs
    0       5       20     6     75    15     5     4      31      99  src/Chap21/Algorithm21_1.rs
    0       1        7     2     45     0    20     0      10      65  src/Chap21/Algorithm21_2.rs
    0       1        8     2     22     0    12     0      11      34  src/Chap21/Algorithm21_5.rs
    0       2        8     2     71    10    10     0      12      91  src/Chap21/Algorithm21_6.rs
    0       2       11     2     29    13     8     0      15      50  src/Chap21/Exercise21_5.rs
    0       0        0     0      0     0     0     0       0       0  src/Chap21/Exercise21_6.rs
    0       6        8     6     42     0    13     5      20      60  src/Chap21/Exercise21_7.rs
    0       9       31     7     30    36    31     7      47     104  src/Chap21/Exercise21_8.rs
    0       3       14     2      0    29     0     3      19      32  src/Chap21/Exercise21_9.rs
    0       1        9     2     40     0     2     0      12      42  src/Chap21/Problem21_1.rs
    0       1       11     2     61     0    43     0      14     104  src/Chap21/Problem21_3.rs
    0       8       12     4     75     0    23     0      24      98  src/Chap21/Problem21_4.rs
   38      24       39    40    224    36     4   158     141     422  src/Chap23/BalBinTreeStEph.rs
   26      28      106    57    363     0    73    53     217     489  src/Chap23/PrimTreeSeqStPer.rs
    0      18       63    20     50    43    15    10     101     118  src/Chap26/DivConReduceMtPer.rs
    0      10       34    15     55     0     0    10      59      65  src/Chap26/DivConReduceStPer.rs
    8      25       82    15    260    70    40    41     130     411  src/Chap26/ETSPMtEph.rs
    8      17       65     9    138    66    49    33      99     286  src/Chap26/ETSPStEph.rs
    0       8       51    10    203    48   163    16      69     430  src/Chap26/MergeSortMtPer.rs
    0       3       19     6     87    12    37    16      28     152  src/Chap26/MergeSortStPer.rs
    0       8       19     5    136     8    39    16      32     199  src/Chap26/ScanDCMtPer.rs
    0       7       22     6    122     8    39     9      35     178  src/Chap26/ScanDCStPer.rs
    0      10       48     0      0    72     0     0      58      72  src/Chap27/ContractSpecsAndLemmas.rs
    0      12       21     4    131     0    47     0      37     178  src/Chap27/ReduceContractMtEph.rs
    0       6        7     3     54     0    30     0      16      84  src/Chap27/ReduceContractStEph.rs
    0      16       33     6     78     0    36     0      55     114  src/Chap27/ScanContractMtEph.rs
    0      18       33     6    105     3    58     3      57     169  src/Chap27/ScanContractStEph.rs
